0,0.9220,1.00,78.0000,0,0.9215,1.00,78.0000,0,0.9218,1.00,78.0000
0,0.9000,1.00,100.0000,0,0.8999,1.00,100.0000,0,0.9002,1.00,99.0000
0,0.9369,1.00,63.0000,0,0.9368,1.00,63.0000,0,0.9372,1.00,63.0000
0,0.9089,1.00,90.0000,0,0.9079,1.00,90.0000,0,0.9102,1.00,90.0000
0,0.9118,1.00,88.0000,0,0.9100,1.00,88.0000,0,0.9125,1.00,88.0000
0,0.9277,1.00,72.0000,0,0.9275,1.00,72.0000,0,0.9283,1.00,72.0000
0,0.9035,1.00,97.0000,0,0.9016,1.00,97.0000,0,0.9046,1.00,97.0000
0,0.9069,1.00,94.0000,0,0.9063,1.00,94.0000,0,0.9077,1.00,94.0000
0,0.9415,1.00,58.0000,0,0.9421,1.00,58.0000,0,0.9419,1.00,58.0000
0,0.9163,1.00,82.0000,0,0.9165,1.00,82.0000,0,0.9177,0.98,81.0000
0,0.9204,1.01,79.0000,0,0.9180,1.01,79.0000,0,0.9213,1.00,79.0000
0,0.8466,0.99,146.0000,0,0.8479,1.00,146.0000,0,0.8524,0.99,146.0000
0,0.9451,1.00,54.0000,0,0.9440,1.00,54.0000,0,0.9449,1.00,54.0000
0,0.9311,1.01,67.0000,0,0.9299,1.00,68.0000,0,0.9306,1.00,67.0000
0,0.9470,1.00,52.0000,0,0.9457,1.00,52.0000,0,0.9480,1.00,52.0000
0,0.9002,1.00,99.0000,0,0.9006,1.00,99.0000,0,0.9017,1.00,99.0000
0,0.9164,1.00,84.0000,0,0.9157,1.00,84.0000,0,0.9162,1.00,84.0000
0,0.9335,1.00,66.0000,0,0.9341,1.00,66.0000,0,0.9340,1.00,66.0000
0,0.9308,1.00,68.0000,0,0.9316,1.00,68.0000,0,0.9304,1.00,68.0000
0,0.9440,1.00,55.0000,0,0.9415,1.00,54.0000,0,0.9445,1.01,54.0000
0,0.9390,1.00,60.0000,0,0.9395,1.00,60.0000,0,0.9398,1.00,60.0000
0,0.9496,1.00,47.0000,0,0.9481,1.00,47.0000,0,0.9501,1.00,47.0000
0,0.9480,1.00,51.0000,0,0.9480,1.00,51.0000,0,0.9480,1.00,51.0000
0,0.9153,1.00,85.0000,0,0.9164,1.00,85.0000,0,0.9143,1.00,85.0000
0,0.9068,1.00,94.0000,0,0.9068,1.00,94.0000,0,0.9066,1.00,94.0000
0,0.9390,1.00,60.0000,0,0.9397,1.00,60.0000,0,0.9390,1.00,60.0000
0,0.9435,1.00,54.0000,0,0.9429,0.99,54.0000,0,0.9439,1.01,54.0000
0,0.9372,1.00,62.0000,0,0.9372,1.00,62.0000,0,0.9379,1.00,62.0000
0,0.9433,1.00,57.0000,0,0.9429,1.00,57.0000,0,0.9431,1.00,57.0000
0,0.9327,1.00,67.0000,0,0.9324,1.00,67.0000,0,0.9332,1.00,67.0000
0,0.9398,1.00,60.0000,0,0.9390,1.00,60.0000,0,0.9402,1.00,60.0000
0,0.9452,1.00,55.0000,0,0.9450,1.00,55.0000,0,0.9446,1.00,55.0000
0,0.9477,1.00,51.0000,0,0.9469,1.00,51.0000,0,0.9476,1.00,51.0000
0,0.9476,1.01,49.0000,0,0.9472,1.01,49.0000,0,0.9483,0.99,49.0000
0,0.9525,1.00,46.0000,0,0.9509,1.00,46.0000,0,0.9528,1.00,46.0000
0,0.9426,1.00,57.0000,0,0.9429,1.00,57.0000,0,0.9429,1.00,57.0000
0,0.9307,1.00,70.0000,0,0.9296,1.00,70.0000,0,0.9300,1.00,70.0000
0,0.9350,1.00,65.0000,0,0.9346,1.00,65.0000,0,0.9354,1.00,65.0000
0,0.8479,0.98,153.0000,0,0.8427,1.00,154.0000,0,0.8521,0.99,153.0000
0,0.9319,1.00,69.0000,0,0.9313,1.00,69.0000,0,0.9313,1.00,69.0000
0,0.9164,1.00,82.0000,0,0.9156,1.00,82.0000,0,0.9172,1.00,81.0000
0,0.9372,1.00,62.0000,0,0.9374,1.00,62.0000,0,0.9376,1.00,62.0000
